banh phong tom	Glutinous rice chupatty mixed with powdered shrimp
banh que	Waffle
banh quy	Biscuit
banh ran	Glutinous rice doughnut
banh rang	Cog-wheel
banh tay	Small cylindric glutinous rice cake (filled with green bean paste and lard)
banh te	Rice cake (filled with browned onion)
banh tet	Cylindric glutinous rice cake (filled with green bean paste and fat pork)
banh to	"Short overcoat, topcoat"
banh tom	"Crisp shrimp pastry Banh Tom is available almost everywhere in the country, but it is the best to have it at Ho Tay Restaurant on the banks of Truc Bach Lake, close to Ho Tay (West Lake). The dish should be enjoyed as soon as it reaches the table and the fried pastry topped with red shrimps eaten together with the dishes of spicy vegetables and mixed sweet and sour sauce. To remind you of the local shrimp business, waiters could tell you that the shrimps you have for your meal had just been netted from nearby Ho Tay"
banh trai	Smart and handsome
banh trai	Cakes (noi khai quat)
banh truong	"To expand, to spread"
banh ve	"Cake picture, fine allusion"
banh voi	Howdah
banh xeo	"Rice pancake folded in half (and filled with a shrimp, meat and soya bean sprouts)"
banh xop	Wafer
bao	"bag, sack"
bao	plane
bao	"To tell, to say"
bao	"Storm, hurricane, cyclone"
bao	Panther
bao	Bold
bao an	"To maintain law and order, to ensure security"
bao an	Nhu bao yen
bao an	Return a benefaction; show gratitude
bao an binh	Guard (provincial or district)
bao anh	Phantasm
bao anh	illustrated magazine
bao ban	To admonish
bao benh	Sudden grave illness
bao bi	"Wrapping, packing"
bao bien	To act as a Pooh-Bah
bao boc	To enclose
bao boi	Valuable thing
bao bung	"Storm, tempest"
bao cao	To report; to refer
bao cao vien	"Lecturer, deliverer"
bao cap	che do bao cap System of budget subsidies
bao cat	Sand-storm
bao che	"To screen, to shield"
bao che	"To prepare medicines, to make up medicines"
bao che hoc	"Pharmacy, pharmaceutics"
bao chi	"Newspapers and magazines, periodicals, press, fourth estate"
bao chiem	To appropriate
bao chinh	Tyranny
bao chua	"To defend, to plead for, to act as counsel for"
bao chua	"Brutal suzerain, tyrant"
bao chung	"Security, deposit"
bao co	"To live as a parasite, to sponge on"
bao cong	To report on one's achievements
bao dam	"To ensure, to guarantee, to see to"
bao dan	Bold
bao danh	Poster the name list of candidates
bao dap	To requite
bao den	Nhu bao dap
bao dong	"Alert, alarm"
bao dong	To rise up
bao dung	"generous, magnanimous"
bao duong	"To care for, to look after"
bao gan	Audacious
bao giay	Paper bag
bao gio	When
bao gioi	"Press, press circles, fourth estate"
bao gom	"to include, to embrace, to comprise"
bao hai	an bao hai ai To eat somebody out of house and home
bao ham	to imply
bao hanh	To give a warranty to
bao hanh	Violence
bao hao	"To roat, to shout"
bao hiem	To see to the safety
bao hieu	To show gratitude to one's parents
bao hieu	Signal
bao ho	To protect
bao hoa	Saturated; saturant
bao hoa	Saturated
bao hoa	Saturated
bao hoang	Royalist
bao hy	Wedding announcement
bao kiem	Precious sword
bao la	"immense, infinite, limitless"
bao lam	Not much
bao lanh	"To act as guarantee for, to answer for, to be bail for"
bao linh	"Act as guarantee for, answer for, be bail for"
bao lon	Balcony
bao luc	Violence
bao luu	"To keep in statu quo, to make reservations about"
bao mat	To keep state (one's organization's) secrets
bao mau	"Kindergartener, governess"
bao mong	Omen in a dream
bao nghich	Rebellious
bao ngu	Abalone
bao nguoc	Wickedly cruel
bao nhieu	How much; how many
bao no	(su hoc) Patron
bao oan	to avenge; to revenge
bao on	to return thanks; to render thanks
bao phat	Sudden wealth
bao phoi	Audacious in deeds and words
bao phu	"To wrap, to cover, to envelop"
bao phuc	"(tu cu, nghia cu) Revevge, avenge"
bao quan	"To maintain, to keep in good repair, to preserve, to keep in good"
bao quan	"(tu cu, nghia cu) Newspaper office"
bao quan	(it dung) Tyrant
bao quanh	"To circle, to encompass"
bao quat	To embrace
bao quoc	(su hoc) Protector
bao quoc	"(tu cu, nghia cu) Do one's duty towards one's country"
bao rot	Tail of a storm
bao sanh	(Nha bao sanh) (tieng dia phuong) Maternity hospital
bao tai	"Bag, jute bag"
bao tang	to preserve in a museum
bao tang	To announce a death
bao tang hoc	museology
bao tap	"Violent storm, great upheaval, severe ordeal"
bao tay	Glove
bao thai	Foetus
bao thau	"To take a building contract, to bid on"
bao tho	Envelope
bao thu	Conservative
bao thu	"To revenge oneself upon, to avenge, to take vengeance on"
bao thuc	To give the alarm (wake-up signal)
bao tiep	"(tu cu, nghia cu) Announce a victory"
bao toan	"To keep intact, to keep whole"
bao ton	To preserve
bao ton bao tang	"To preserve, to care for and display (historical documents, relics...), to do a conservator's work"
bao tro	"To sponsor, to patronize"
bao trum	To cover the whole of
bao truoc	to roretell; to prediet; to forewarn
bao tu	Stomach
bao tu	To notify the death of someone
bao tuyet	Snow-storm
bao ung	To get retribution for one's deed
bao vat	"Precious thing, precious object"
bao vay	"to surround, to encircle, to blockade, to besiege, to lay a siege to"
bao ve	"To defend, to protect, to preserve"
bao vu vien	Telegraphist
bao xuan	(thuc vat hoc) Primula
bao yen	To sound the all-clear (signal)
bap	"Maize, Indian corn"
bap	Thudding noise
bap be	"To babble, to prattle"
bap benh	Unstable
bap benh	Seesaw
bap benh	To bob
bap bom	Defectively
bap bong	Hobbling
bap bung	Flickering
bap cai	Cabbage
bap cay	Plough-beam
bap chan	"Calf, gastrocnemius"
bap dui	"Thigh, vastus lateralis"
bap ngo	"Maize ear, corncob"
bap tay	Biceps
bap thit	Muscle
bap ve	"Thigh, vastus lateralis"
bat	Bowl
bat	canvas
bat	"To seize, to catch"
bat	"Completely silent, giving no sign of life"
bat	Game of 36 cards
bat	To pluck
bat am	Octet
bat an	(it dung) Without security; unsafe
bat bang	"Unfair, unjust, unequal"
bat bao dong	Non-violence
bat be	To pick holes in someone's coat
bat bi	To impose one's terms (from one's vantage ground)
bat bien	Immutable
bat binh dang	Unequal
bat bo	To arrest
bat buoc	To compel
bat buu	Eight weapons (for ornaments)
bat cai	Draw for the lead
bat can	Don't care
bat can	Careless
bat can thiep	"Non-intervention, non-interference"
bat cap	"Too late, not in time"
bat chap	"In defiance of, regardless of"
bat chau	"Big bowl, lidless and handleless tureen"
bat chet	To impose one's strict terms
bat chiet yeu	Slender-waisted bowl
bat chinh	"Unrighteous, wrongful, illicit"
bat chot	"To surprise, to notice all of a sudden"
bat chot	All of a sudden
bat chung	"(tu cu, nghia cu) Superhuman"
bat chuoc	"To ape, to imitate servilely"
bat chuyen	To strike up a conversation
bat co liem si	Lost to shame
bat co liem si	Lost to shame
bat coc	"To kidnap, to hijack"
bat cong	"Unjust, unfair"
bat cong dai thien	"Mortal, deadly"
bat cu	Tang eight-line poetic form
bat cu	Any
bat dac chi	"Disappointed, frustrated, bitter"
bat dac di	"Unavoidable, reluctant, grudging"
bat dai	To ill-treat; to sight; to maltreat
bat dau	"To start, to begin"
bat den	Force compensation for
bat den xanh	Give the green lihgt
bat diet	"Indefectible, everlasting, undying"
bat dinh	"Unstable, unequable"
bat do	"Suddenly, all of a sudden, unexpectedly"
bat dong	"Uneven, not simultaneous"
bat dong	Motionless
bat dong san	"Real estate, real property, immovable property, immovables"
bat ep	"To force, to compel"
bat gap	"To run into, to surprise"
bat giac	"Octagon, octagonal shape"
bat giac	"Suddenly, unexpectedly"
bat giam	"Put in prison, imprison, incarcerate, detain"
bat gioi	The Eight teachnings (admonitions) of Buddha
bat giong	To give the cue to
bat hanh	"Unfortunate, unlucky, poor"
bat hao	Bad
bat hieu	Undutiful
bat hoa	"In disagreement, at odds with each other"
bat hoi	Out of breath
bat hop hien	Anti-constitutional
bat hop ly	Irrational; illogical; unreasonable
bat hop phap	"Illegal, illicit, illegitimate"
bat hop tac	Non-cooperation
bat hop thoi	ill-timed
bat hu	Immortal
bat huong	Incense burner; joss-stick bowl
bat ke	"Irrespective of, regardless of"
bat kha tri	thuyet bat kha tri Agnosticism
bat kham	Restive
bat khuat	"Undaunted, unyielding, indomitable"
bat lich su	"Discourteous, rude, indecorous"
bat linh	"Circonscript by force, press-gang"
bat loi	"Incriminate, bring a charge against"
bat loi	"Adverse, unfavourable"
bat lua	Cigarette-lighter
bat luan	Any
bat luc	"Powerless, helpless, impotent"
bat luong	Dishonest
bat ly than	Inseparable
bat mach	To feel the pulse
bat man	"(To be) dissatisfied with, (to be) discontented with"
bat mang	"Devil-may-care, reckless"
bat mau	China bowl (with a certain design)
bat minh	"Dubious, shady"
bat nat	To bully
bat net	To break in by finically and strictly finding fault with
bat ngan	Innumerable and extensive
bat ngat	"Vast, immense, limitless"
bat nghia	Disloyal
bat ngo	"Sudden, unexpected, unforeseen"
bat nha	"Rude, impolite"
bat nhan	"Inhumane, unfeeling"
bat nhan	"Compassionate, pitying"
bat nhao	"Topsyturvy, higgledy-piggledy"
bat nhat	Inconsistent
bat nhat	"Any day in the future, any coming day impossible to fix"
bat nhu y	"Not according to one's wish, not to one's liking"
bat nhuoc	Would rather
bat no	To seize debtor's property (in payment or in attempt to speed up payment)
bat non	To pretend to be in the know (to frighten sb into telling the truth)
bat pham	Civilian-eight-mandarin grade
bat phat	to fine; to punish
bat pho	To loiter in the streets
bat phu	"(tu cu, nghia cu) Recruit coolies by force"
bat phuong trinh	(toan) Inequation
bat qua	At most
bat quai	Eight-sign figure
bat quyet	To exorcize by clasping hands
bat re	to take root
bat sach	Name of a playing-card
bat song	Capture alive
bat tai	To box someone's ear
bat tai	Incapable
bat tam	Without sending back any news
bat tan	Unending
bat tat	"Unnecessary, needless"
bat tay	To shake hands
bat tham	To draw lots
bat thiep	"Urbane, well-mannered"
bat thiep	"Courteous, urbane, well-mannered"
bat thop	"To see the cloven hoof of, to know the ulterior motive of"
bat thuan	Unfavourable
bat thuong	"Unusual, extraordinary, special"
bat tien	The eight fairies
bat tien	"Not convenient, inconvenient, out of place"
bat tin	Newsless
bat tinh	"Unconscious, insensible"
bat toi	To inflict punishment on
bat trac	Unlucky
bat tran	Eight precious dishes
bat treo	To cross
bat tri	Incurable
bat trung	"Disloyal, unfaithful"
bat tu	Immortal
bat tuan	Eight years (of age)
bat tuc	Insufficient
bat tuong	"Ill-omened, ominous"
bat tuong xam	(Hiep uoc bat tuong xam) Treaty of non reciprocan aggression
bat tuyet	Unending
bat va	To inflict a fine on (somebody formerly for contravening village or family conventions)
bat via	Frightened out of one's wits
bat xam pham	(Hiep uoc bat xam pham) Treaty of non-aggression
bat y	"Heedless, careless, negligent"
bau	"Pool, pond (in the fields)"
bau	"Precious, valuable"
bau	"To swarm round, to swarm over"
bau	Gourd
bau	To hold fast to with one's fingers
bau	Door-sill
bau ban	(mia) To elect
bau ban	Friends
bau bau	"Frowning, scowling"
bau bau	(noi ve ve mat) Sagging (with sulks)
bau bi	Cucurbit
bau binh	"Plump, chubby"
bau cu	"Election, vote"
bau doan	Retinue (ham y coi khinh)
bau duc	Kidney (of animals raised for meat)
bau giac	Suction cup
bau nhau	"Grumble, growl"
bau ruou	wine-gourd
bau tam su	Heart
bau troi	"Vault of heaven, firmament"
bau vat	precious thing
bau veo	To nip off little by little (in a brazen way)
bau viu	To hold fast to
bay	To fly
bay	"To display, to show"
bay	"Seven, seventh"
bay	(it dung; ket hop han che) Brazen
bay	"Flock, herd"
bay	To prize
bay	"Trap, snare, pitfall"
bay	"Tender, immature, green"
bay	Brazen
bay ba	Meltingly soft
bay bay	violently
bay bien	"Like blazes, like hell"
bay bien	To arrange
bay bong	Fly very high
bay buom	"polished, flowery, refined"
bay chay	"For long, since long, ever since"
bay chu	Then
bay chuyen	Fly from... to.
bay chuyen	"Make up stories, cook up stories"
bay co ke	Dog trap
bay dai	That long
bay dat	To create (unnecessary things)
bay gio	"Now, right now"
bay gio	"Then, that time"
bay hay	dirty
bay hoi	to evaporate
bay la	Fly very low
bay lau	"For so long, since that long"
bay len	to fly away; to fly off
bay luon	hover (of a bird); glide (of an aeroplane)
bay mau	Fade
bay mui	Lose perfume
bay nay	From then till now
bay nhay	To fly high
bay nhay	Slimy
bay nhieu	"That much, that many"
bay nhieu	"So much, that much"
bay to	"To make clear, to express"
bay tro	Complicate matters
bay vai	"Equal, counterpart"
bay ve	"To contrive (unnecessary things), to conceive (impractical things), to go to unnecessary lengths"
be	Wine flask
be	Raft
be	To break
be	"Feeling ashamed, put to the blush"
be	"Small, little, tiny"
be	Ocrea
be	Calf
be	"Side, dimension"
be	Bellows
be	To hold (in one's arms)
be	"Platform, pedestal, dais"
be ai	"Sea of passion, love"
be bai	"To find fault with, to carp at"
be bang	"Feeling ashamed, feeling awkward"
be be	Bleat (of a goat)
be be	Smallish
be be	Plentiful
be bet	Crushed to pulp
be bet	"Smeared all over, splashed all over"
be boi	"In a pother, in a stew"
be boi	Swimming pool
be bon	"Jumbled, in a jumble"
be bong	Little and tender
be can	Water tank
be canh	"Clique, confederacy"
be cao	Height
be con	Little child
be dai	Little and inexperienced
be dai	Length
be dang	"Clique, set, faction"
be dau	"Beach turned into a mulberry field, vicissitudes, whirligig"
be doc	Length
be doi	(nhac) Duo
be ghi	"To handle a switch, to switch"
be giang	"To end a term, to end a school-year"
be ha	Your Majesty
be hoan	Mandarin life (with its ups and downs)
be hoe	"Split hairs, find fault with"
be kho	"Wordly life full of miseries, valley of tears"
be khuc	To crack one's knuckles
be kien	To attend an audience given by the sovereign
be lai	To steer
be lu	"Clique, gang"
be mac	"To close, to end, to wind up (noi ve hoi nghi, khoa hop...)"
be mat	"Area, surface"
be mieng	"Not powerful enough to make oneself hear, powerless, without authority"
be mon	Of a socially humble position
be ngang	"Breadth, width"
be ngoai	"Exterior, outward"
be nho	"Little, small"
be phai	Faction
be phong	Ramp
be quan toa cang	chinh sach be quan toa cang The closed-door policy
be quan toa cang	(Chinh sach be quan toa cang) The closed-door policy
be rac	"Slovenly, slipshod Squalid"
be rong	"Canopied dais, the throne"
be sau	Depth
be tac	"In an impasse, in a stalemate, at a standstill"
be tha	"To plunge into dissipation, to wallow in debauchery"
be the	Influence (deriving from a high position)
be ti	very small; tiny; minute
be ti	"Very small, tiny"
be ti	(Gun) support
be toi	"Subject, vassal"
be tre	"To leave undone, to neglect"
be tren	Superior
be ve	"Imposing, stately"
be vun	to crumb; to crumble
bech	"Chalky, sickly white"
bem	Secret
bem	"Glib, glibtongued"
ben	Then
ben	Sharp
ben	Groin
ben	"Side, edge, face"
ben	"Strong, solid, fast, long-wearing"
ben	River watering place
ben	To plait
ben bet	Flattish
ben bi	Defendant
ben bi	Enduring
ben canh	"Near, next to, nearby, adjacent"
ben chat	Steadfast
ben chi	"Persevering, patient"
ben co	(kinh te) Creditor; cerdit
ben do	port; station
ben duoi	"Under, below"
ben gan	"Tenacious, Steady"
ben hoi	"Take a fancy to, take to"
ben len	"Bashful, self-conscious, shy"
ben loi	Ford
ben mang	To come near
ben mau	Of fast colour
ben mui	"To grow accustomed to, to become attached to"
ben ngoai	Exterior
ben ngoai	"Maternel, on the distaff side"
ben nguyen	Plaintiff
ben no	(kinh te) Debtor; debit
ben nuoc	"River wharf, river watering place"
ben pha	ferry
ben tau	Wharf
ben tren	"over, above"
ben trong	Interior
ben vung	Unshakeable
ben xe	car-park; parking place
beng	"To cut, to cut off"
beng	Then and there
benh	To prize up
benh	"To surge up, to emerge"
benh	"Disease, illness, sickness"
benh bech	"Sickly whitish, sickly pale"
benh binh	"Sick soldier, man on the sick list"
benh can hoc	(y hoc) Aetiology
benh chung	Symptom
benh hoan	"Illness, sickliness"
benh nhan	Patient
benh tat	Disease (noi khai quat)
benh vien	Hospital
benh vuc	"To uphold (the cause of), to support, to defend, to champion"
beo	Panther
beo	Water-fern
beo	Fat
beo beo	Fattish
beo beu	Flabbily fat
beo bo	"Profitable, fat"
beo bot	Water-fern nad foam; flotsam and jetsa
beo cai	Pistia
beo cam	Wolffia
beo dau	Azolla
beo i	Flabbily fat
beo lan	Stout
beo lan	"Muscular, corpulent"
beo leo	Glib
beo mam	Fatty
beo map	"Stout, plump"
beo mat	ngu cho beo mat To sleep to one's heart's content
beo mo	"(tieng ma'ng) Pranky prankish, prankful, frolicsome"
beo ngay	Greasy
beo Nhat Ban	Water hyacinth
beo nheo	"Flabby, flaccid"
beo ong	Floating moss
